ID	Titolo del documento	Anno	Vol.	Carta-nr	Carta-lett	Quest.	Note	Nome	Categoria	Titolo categoria	Sottocategoria	Titolo sottocategoria
	0595.03.tif	1934-1935	III	595				berrò del vino, *se Io berrai anche tu.*	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0596.03.tif	1934-1935	III	596				quando *era sano, beveva* mollo.	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0597.03.tif	1934-1935	III	597				* l'altra sera bevvi* troppo voi *beveste* [riferito a una sola persona] poco.	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0598.03.tif	1934-1935	III	598				vuoi *che beva ancora*, ma ho ho bevuto abbastanza.	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0599.03.tif	1934-1935	III	599				*se tu non bevessi*, staresti meglio.	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0600.03.tif	1934-1935	III	600				non c'è *nemmeno una goccia* d'acqua.	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0601.03.tif						GEHÖRT NICHT ZUM ALEIC					
	0602.03.tif						GEHÖRT NICHT ZUM ALEIC					
												
	Aleic 040801.tif						GEHÖRT NICHT ZUM ALEIC					
	Aleic 040802.tif						GEHÖRT NICHT ZUM ALEIC					
	Aleic 040803.tif	1935	IV	Intro				Frontespizio verso				
	Aleic 040804.tif	1935	IV	Intro				Frontespizio recto				
	Aleic 040807.tif	1935	IV	Intro				Dedica				
	Aleic 040805.tif	1935	IV	Intro				Indice del volume quarto - Pagina 1				
	Aleic 040806.tif	1935	IV	Intro				Indice del volume quarto - Pagina 2				
	0601.04.tif	1935	IV	601				l'acqua *della fontana è torbida.*	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0602.04.tif	1935	IV	602	a			va *ad attingere* acqua *dalla vasca!* 	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0602.04.tif	1935	IV	602	b			è acqua *di cisterna.*	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0603.04.tif	1935	IV	603				*a fune si è spezzata* e il secchio è cadulo nel pozzo.	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0604.04.tif	1935	IV	604				la fune si è spezzata e *il secchio è caduto nel pozzo.*	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0605.04.tif	1935	IV	605	a			comincia a *piovigginare.* 	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0605.04.tif	1935	IV	605	b			*pioviscola*, apri l'ombrello !	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0606.04.tif	1935	IV	606				pioviscola, *apri l'ombrello !*	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0607.04.tif	1935	IV	607				*piove a dirotto*	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0608.04.tif	1935	IV	608				*pioveva* e avevo *i piedi umidi ~ bagnati.	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0609.04.tif	1935	IV	609				il cielo è *nuvoloso* e presto *pioverà*	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0610.04.tif	1935	IV	610				*l cielo è coperto di nuvole e di nuvoloni.*	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0611.04.tif	1935	IV	611				*il cielo a pecorelle, acqua a catinelle.*	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0612.04.tif	1935	IV	612				*appena ch'è spiovuto*, le pozzanghere si sono asciugate .	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0613.04.tif	1935	IV	613				appena ch'è spiovuto, *le pozzanghere si sono asciugate.*	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0614.04.tif	1935	IV	614				*state riparati dalla pioggia!*	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0615.04.tif	1935	IV	615				*Dio! che acquazzone!*	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0616.04.tif	1935	IV	616				*che temporale!*	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0617.04.tif	1935	IV	617				*balena e tuona.*	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0618.04.tif	1935	IV	618				*non andar fuori*, resta dentro, accanto al fuoco!	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0619.04.tif	1935	IV	619				non andar fuori, *resta dentro, accanto al fuoco!*	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0620.04.tif	1935	IV	620				[egli] *correva come il vento*, fra i tuoni, i lampi e i fulmini.	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0621.04.tif	1935	IV	621				[egli] correva come il vento,* fra i tuoni, i lampi e i fulmini.*	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0622.04.tif	1935	IV	622				*soffia la tramontana....* [altri venti più conosciuti]	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0623.04.tif	1935	IV	623				il turbine ha abbattuto un albero .	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0624.04.tif	1935	IV	624				*mettiamoci al riparo* dal vento	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0625.04.tif	1935	IV	625				*ha grandinato e grandina* ancora.	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0626.04.tif	1935	IV	626				*è caduta la grandine* e si sdrucciola.	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0627.04.tif	1935	IV	627	a			è caduta la grandine *e si sdrucciola* 	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0627.04.tif	1935	IV	627	b			c'è il ghiaccio, bada di non *sdrucciolare*	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0628.04.tif	1935	IV	628				*spuntò l'arcobaleno e venne una notte serena .*	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0629.04.tif	1935	IV	629				*tremi dal freddo*, sei un *freddoloso.*	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0630.04.tif	1935	IV	630				*mi sono raffreddato.*	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0631.04.tif	1935	IV	631				*non è rugiada, è brina.*	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0632.04.tif	1935	IV	632				*non è nevischio, è neve.*	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0633.04.tif	1935	IV	633				*nevica a larghi fiocchi; una bella *nevicata.*	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0634.04.tif	1935	IV	634				*il ghiaccio si scioglie* al sole.	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0635.04.tif	1935	IV	635				*si gela,* ho *la pelle crepolata* e le mani intirizzite.	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0636.04.tif	1935	IV	636				si gela, ho la pelle screpolala e *le mani intirizzite.*	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0637.04.tif	1935	IV	637				*il gelo agghiaccia* l'acqua.	IV	Corpi celesti in relazione alla terra. Fenomeni atmosferici.		
	0638.04.tif	1935	IV	638				*che ora è? sono le tre.*	V	Tempo e luogo.		
	0639.04.tif	1935	IV	639				* aspettami un quarto d'ora.*	V	Tempo e luogo.		
	0640.04.tif	1935	IV	640				*fra mezz'ora*,sarò libero .	V	Tempo e luogo.		
	0641.04.tif	1935	IV	641	a			fra mezz'ora, *sarò libero.*	V	Tempo e luogo.		
	0641.04.tif	1935	IV	641	b			tra poco sarò *pronto*.	V	Tempo e luogo.		
	0642.04.tif	1935	IV	642				*vado e torno* in un minuto .	V	Tempo e luogo.		
	0643.04.tif	1935	IV	643	a			vado e torno *in un minuto.*	V	Tempo e luogo.		
	0643.04.tif	1935	IV	643	b			vado e torno *sul momeno*	V	Tempo e luogo.		
	0644.04.tif	1935	IV	644				*mi alzo all'alba.*	V	Tempo e luogo.		
	0645.04.tif	1935	IV	645				*sono uscito al crepuscolo*	V	Tempo e luogo.		
	0646.04.tif	1935	IV	646				*non possiamo lavorare* di giorno e di notte	V	Tempo e luogo.		
	0647.04.tif	1935	IV	647				non po siamo lavorare *di giorno e di notte.*	V	Tempo e luogo.		
	0648.04.tif	1935	IV	648				*ci riposiamo*, perché è *giorno festivo.*	V	Tempo e luogo.		
	0649.04.tif	1935	IV	649				*lavoriamo*, perché è *giorno feriale.*	V	Tempo e luogo.		
	0650.04.tif	1935	IV	650				*devi pagarmi* due giornale di lavoro.	V	Tempo e luogo.		
	0651.04.tif	1935	IV	651				devi pagarmi *due giornate di lavoro*	V	Tempo e luogo.		
	0652.04.tif	1935	IV	652				domani è *il mio onomastico ~ natalizio.*	V	Tempo e luogo.		
	0653.04.tif	1935	IV	653				*verrò* domani *nel pomeriggio*.	V	Tempo e luogo.		
	0654.04.tif	1935	IV	654				sono stanco, perché ho fatto *nottata.*	V	Tempo e luogo.		
	0655.04.tif	1935	IV	655				[egli] *lavora dalla mattina alla sera*, fermandosi soltanto a mezzogiorno.	V	Tempo e luogo.		
	0656.04.tif	1935	IV	656				[egli] lavora dalla mattina alla sera, *fermandosi soltanto a mezzogiorno*.	V	Tempo e luogo.		
	0657.04.tif	1935	IV	657				*ho vegliato fino a mezzanotte*.	V	Tempo e luogo.		
	0658.04.tif	1935	IV	658				*ritorna [ imp .] domattina!*	V	Tempo e luogo.		
	0659.04.tif	1935	IV	659				verrò *domani sera*.	V	Tempo e luogo.		
	0660.04.tif	1935	IV	660				*ci rivedremo domani l'altro* ~ il giorno dopo domani l'altro .	V	Tempo e luogo.		
	0661.04.tif	1935	IV	661				ci rivedremo domani l'altro ~ *il giorno dopo domani l'altro.*	V	Tempo e luogo.		
	0662.04.tif	1935	IV	662				ti *ricordai ieri o ieri l'altro.*	V	Tempo e luogo.		
	0663.04.tif	1935	IV	663				lo [lui] *rividi il giorno prima di ieri l'altro*	V	Tempo e luogo.		
	0664.04.tif	1935	IV	664				lo [lui] *rivedrò questa settimana,* o quella che viene	V	Tempo e luogo.		
	0665.04.tif	1935	IV	665				lo [lui] rivedrò questa settimana, *o quella che viene.*	V	Tempo e luogo.		
	0666.04.tif	1935	IV	666				ci rivedremo *a mezza settimana.*	V	Tempo e luogo.		
	0667.04.tif	1935	IV	667				lavorerete [parlando a due o più persone] lunedi, *martedi, mercoledi e giovedi* della settimana ventura.	V	Tempo e luogo.		
	0668.04.tif	1935	IV	668				lavorerete [parlando a due o pii, persone] lunedi, martedi, mercoledi e giovedi della settimana ventura.	V	Tempo e luogo.		
	0669.04.tif	1935	IV	669				*venerdi, sabato e domenica, vi riposerete* [parlando a due o più persone].	V	Tempo e luogo.		
	0670.04.tif	1935	IV	670				oggi è *il primo del mese ~ l' ultimo* del mese.	V	Tempo e luogo.		
	0671.04.tif	1935	IV	671	a			*la stagione che preferisco* è la primavera.	V	Tempo e luogo.		
	0671.04.tif	1935	IV	671	b			*le stagioni* sono quattro.	V	Tempo e luogo.		
	0672.04.tif	1935	IV	672				*dicembre, gennaio e febbraio* sono i mesi d'inverno.	V	Tempo e luogo.		
	0673.04.tif	1935	IV	673				dicembre, gennaio e febbraio sono *i mesi d'inverno.*	V	Tempo e luogo.		
	0674.04.tif	1935	IV	674				*a marzo comincia la primavera* e dura per tutto aprile e maggio.	V	Tempo e luogo.		
	0675.04.tif	1935	IV	675				a marzo comincia la primavera e *dura per tutto aprile e maggio.*	V	Tempo e luogo.		
	0676.04.tif	1935	IV	676				*il. ... di giugno* comincia *l'estate* e dura fino al.. .. di settembre.	V	Tempo e luogo.		
	0677.04.tif	1935	IV	677				il... . di giugno comincia l'estate e dura *fino al. ... di settembre.*	V	Tempo e luogo.		
	0678.04.tif	1935	IV	678				*luglio e agosto* sono i mesi *piu caldi.*	V	Tempo e luogo.		
	0679.04.tif	1935	IV	679				*ottobre e novembre* sono mesi *di autunno.*	V	Tempo e luogo.		
	0680.04.tif	1935	IV	680				*gli anni scorsi soffrimmo* assai, l'anno prossimo slaremo meglio.	V	Tempo e luogo.		
	0681.04.tif	1935	IV	681				gli anni scorsi soffrimmo assai, *l'anno prossimo staremo* meglio.	V	Tempo e luogo.		
	0682.04.tif	1935	IV	682				[lui] non l' ho rivisto più *dall'anno passato.*	V	Tempo e luogo.		
	0683.04.tif	1935	IV	683				 è *disgraziato* perché è nato *l'anno bisestile.*	V	Tempo e luogo.		
	0684.04.tif	1935	IV	684				mi pare *un secolo che non ti ho rivisto!*	V	Tempo e luogo.		
	0685.04.tif	1935	IV	685				*arrivi* sempre *tardi!*	V	Tempo e luogo.		
	0686.04.tif	1935	IV	686				[egli] *arriva tra poco, non ti muovere!*	V	Tempo e luogo.		
	0687.04.tif	1935	IV	687				*siamo arrivati poco fa.*	V	Tempo e luogo.		
	0688.04.tif	1935	IV	688				*in questi luoghi passai* la mia *gioventù.*	V	Tempo e luogo.		
	0689.04.tif	1935	IV	689				*non lo* [lui] *trovo in nessun luogo.*	V	Tempo e luogo.		
	0690.04.tif	1935	IV	690				*donde vieni?*	V	Tempo e luogo.		
	0691.04.tif	1935	IV	691				*vengo di là e vado* lassù ~ *vado* laggiù.	V	Tempo e luogo.		
	0692.04.tif	1935	IV	692				*si passa di qua!*	V	Tempo e luogo.		
	0693.04.tif	1935	IV	693				*monta quassù!*	V	Tempo e luogo.		
	0694.04.tif	1935	IV	694				cammina *di dietro ~ davanti!*	V	Tempo e luogo.		
	0695.04.tif	1935	IV	695				è *bianco di sopra e di sotto.*	V	Tempo e luogo.		
	0696.04.tif	1935	IV	696				va cotto be ne *dentro e fuori.*	V	Tempo e luogo.		
	0697.04.tif	1935	IV	697				[lo = lui] *si trova* sempre *dappertutto.*	V	Tempo e luogo.		
	0698.04.tif	1935	IV	698				*ho passeggiato in lungo e in largo.*	V	Tempo e luogo.		
	0699.04.tif	1935	IV	699				è troppo *distante ed io non vi posso andare.*	V	Tempo e luogo.		
	0700.04.tif	1935	IV	700				*non c'è posto,* staremo in piedi.	V	Tempo e luogo.		
	0701.04.tif	1935	IV	701				questa *terra è poco fertile.*	V	Tempo e luogo.		
	0702.04.tif	1935	IV	702	a			è un *vaso di argilla.*	V	Tempo e luogo.		
	0702.04.tif	1935	IV	702	b			si è rotta *l'ansa* di questo vaso.	V	Tempo e luogo.		
	0703.04.tif	1935	IV	703				in questo terreno, c'è molta *ghiaia* e molla *melma.*	V	Tempo e luogo.		
	0704.04.tif	1935	IV	704				monta [imp.] *su quel poggio!*	V	Tempo e luogo.		
	0705.04.tif	1935	IV	705				*tu va* [ imp.] *in collina!* io vado *in montagna.*	V	Tempo e luogo.		
	0706.04.tif	1935	IV	706				*nella valle* c'è *una frana* e nel monte, *un burrone.*	V	Tempo e luogo.		
	0707.04.tif	1935	IV	707				*che bella pianura!*	V	Tempo e luogo.		
	0708.04.tif	1935	IV	708				[egli] *è rotolato giù nella palude.*	V	Tempo e luogo.		
	0709.04.tif	1935	IV	709				*le pareti della caverna* erano tutte *di roccia scura.*	V	Tempo e luogo.		
	0710.04.tif	1935	IV	710				l'acqua *delle sorgenti* è molto buona.	V	Tempo e luogo.		
	0711.04.tif	1935	IV	711				*il fiume ha straripato* ed ha rotto l'argine.	V	Tempo e luogo.		
	0712.04.tif	1935	IV	712				il fiume ha straripato *ed ha rotto l'argine.*	V	Tempo e luogo.		
	0713.04.tif	1935	IV	713				*vicino alla cascata,* c'è *il ponte.*	V	Tempo e luogo.		
	0714.04.tif	1935	IV	714				*i vicini hanno sentito tutto.*	V	Tempo e luogo.		
	0715.04.tif	1935	IV	715				com'è *impetuoso quel torrente!*	V	Tempo e luogo.		
	0716.04.tif	1935	IV	716				*il ruscello si può guadare.*	V	Tempo e luogo.		
	0717.04.tif	1935	IV	717				in quel luogo, *il lago è profondo.*	V	Tempo e luogo.		
	0718.04.tif	1935	IV	718				*la riva del mare* è coperta di sabbia.	V	Tempo e luogo.		
	0719.04.tif	1935	IV	719				la riva del mare *è coperta di sabbia.*	V	Tempo e luogo.		
	0720.04.tif	1935	IV	720				*non sapeva nuotare* e si è annegato.	V	Tempo e luogo.		
	0721.04.tif	1935	IV	721				non sapeva nuotare *e si è annegato.*	V	Tempo e luogo.		
	0722.04.tif	1935	IV	722				*la .... è ....* [la mia terra, il mio paese, la mia patria ..... ?]	VI	Patria. Paese. Casa.		
	0723.04.tif	1935	IV	723				*quanta gente è venuta alla festa!*	VI	Patria. Paese. Casa.		
	0724.04.tif	1935	IV	724				*a ....* [Bastia, o la città in cui dimora la fonte, o quella più prossima al suo paese] *ci sono* le strade selciate.	VI	Patria. Paese. Casa.		
	0725.04.tif	1935	IV	725				a .... [Bastia, o la città in cui dimora la fonte, o quella più prossima al suo paese] ci sono *le strade selciate.*	VI	Patria. Paese. Casa.		
	0726.04.tif	1935	IV	726				*il vicolo dà....* [nella via principale del paese]	VI	Patria. Paese. Casa.		
	0727.04.tif	1935	IV	727				*il mercato è nella piazza.*	VI	Patria. Paese. Casa.		
	0728.04.tif	1935	IV	728				[essi] *l'hanno messa all'incanto.*	VI	Patria. Paese. Casa.		
	0729.04.tif	1935	IV	729				[essi] *l'hanno portato all'ospedale.*	VI	Patria. Paese. Casa.		
	0730.04.tif	1935	IV	730	a			se vuoi far presto, *prendi la scorciatoia!*	VI	Patria. Paese. Casa.		
	0730.04.tif	1935	IV	730	b			*il sentiero* è pieno di polvere.	VI	Patria. Paese. Casa.		
	0731.04.tif	1935	IV	731				si vede ancora *la rotaia nel fango ~ nella polvere.*	VI	Patria. Paese. Casa.		
	0732.04.tif	1935	IV	732				scansa la vettura, *che non urti contro il parapetto* [del ponte]!	VI	Patria. Paese. Casa.		
	0733.04.tif	1935	IV	733				scansa la vettura, *che non urti contro il parapetto* [del ponte]*!*	VI	Patria. Paese. Casa.		
	0734.04.tif	1935	IV	734	a			[essi] hanno finito la casa ed hanno messo *la bandiera per la festa.*	VI	Patria. Paese. Casa.		
	0734.04.tif	1935	IV	734	b			davanti alla processione andava *la bandiera.*	VI	Patria. Paese. Casa.		
	0735.04.tif	1935	IV	735				l*a bandiera francese* è bianca, rossa e *blu,* e quella italiana è bianca, rossa e verde.	VI	Patria. Paese. Casa.		
	0736.04.tif	1935	IV	736				la bandiera francese è bianca, rossa e blu, e *quella italiana è bianca, rossa e verde.*	VI	Patria. Paese. Casa.		
	0737.04.tif	1935	IV	737				*il padrone di casa* è avaro.	VI	Patria. Paese. Casa.		
	0738.04.tif	1935	IV	738				*pagate* [riferito a una sola persona] *troppo di pigione!*	VI	Patria. Paese. Casa.		
	0739.04.tif	1935	IV	739				*abiterei* volentieri *al pianterreno ~ al primo piano.*	VI	Patria. Paese. Casa.		
	0740.04.tif	1935	IV	740				*si sono rotti, -e i, le ....* [tegoli, o embrici, o lastre di ardesia, o assicelle di legno, opp. ogni altra copertura del tetto in uso nel paese] del tetto.	VI	Patria. Paese. Casa.		
	0741.04.tif	1935	IV	741				[egli] *scivolò* sui tegoli *e cascò dal tetto.*	VI	Patria. Paese. Casa.		
	0742.04.tif	1935	IV	742				*il fumaiolo* [ = rocca del camino] *fuma.*	VI	Patria. Paese. Casa.		
	0743.04.tif	1935	IV	743				*la grondaia ~ la doccia perde.*	VI	Patria. Paese. Casa.		
	0744.04.tif	1935	IV	744				*la volta è puntellata.*	VI	Patria. Paese. Casa.		
	0745.04.tif	1935	IV	745				*è bruciato, -a un travicello* ~ la trave maestra del soffitto.	VI	Patria. Paese. Casa.		
	0746.04.tif	1935	IV	746				è bruciato, -a un travicello ~ *la trave maestra del soffitto.*	VI	Patria. Paese. Casa.		
